,Node 1,,,,Node 2,,,,Node 3,,,,Node 4,,,,Node 5,,,,Node 6,,,,Node 7,,,,Node 8,,,,Node 9,,,
Time (s),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts)
6668.80655,23.15,50.05,100300,0.0706,23.09,53.55,100310,0.077,22.91,51.22,100297,0.061,23.04,47.84,100280,0.0738,23.12,51.38,100196,0.077,23.47,61.98,100255,0.0211,23.62,50.71,100271,0.025,22.74,51.8,100240,0.0931,22.8,56.66,100193,0.0867
6678.92217,23.15,50.31,100296,0.0706,23.09,53.68,100311,0.077,22.92,51.26,100296,0.061,23.04,47.66,100273,0.0738,23.12,51.41,100200,0.077,23.46,62.02,100255,0.0211,23.62,50.74,100268,0.025,22.74,51.87,100240,0.0899,22.8,56.66,100195,0.0867
6689.03827,23.14,49.99,100297,0.0706,23.09,53.49,100311,0.077,22.92,51.24,100292,0.061,23.04,47.87,100277,0.0738,23.12,51.41,100200,0.077,23.46,61.97,100252,0.0247,23.62,50.77,100270,0.0322,22.74,51.55,100235,0.0899,22.8,56.62,100195,0.0867
6699.1539,23.14,50.25,100300,0.0706,23.09,53.53,100313,0.077,22.92,51.24,100298,0.061,23.04,47.25,100281,0.0738,23.12,51.59,100195,0.077,23.46,62.01,100254,0.0211,23.62,50.7,100266,0.025,22.73,51.99,100237,0.0899,22.8,56.65,100195,0.0867
6709.27047,23.15,50.25,100301,0.0706,23.09,53.61,100312,0.077,22.92,51.33,100298,0.061,23.04,48.01,100276,0.0738,23.12,51.43,100196,0.077,23.47,62,100252,0.0211,23.62,50.72,100266,0.025,22.73,51.6,100238,0.0899,22.8,56.64,100194,0.0867
6719.38514,23.15,49.93,100297,0.0706,23.09,53.65,100309,0.077,22.92,51.23,100297,0.061,23.04,47.72,100275,0.0738,23.12,51.44,100198,0.077,23.46,62.04,100252,0.0247,23.62,50.75,100269,0.0322,22.74,51.35,100235,0.0899,22.8,56.68,100191,0.0867
6729.50077,23.15,50.01,100307,0.0706,23.09,53.66,100312,0.077,22.92,51.26,100296,0.061,23.03,47.69,100279,0.0738,23.12,51.46,100198,0.077,23.46,61.97,100253,0.0211,23.62,50.78,100269,0.0322,22.73,51.77,100240,0.0899,22.8,56.67,100195,0.0867
6739.61687,23.15,50.1,100296,0.0706,23.09,53.52,100312,0.077,22.92,51.24,100302,0.061,23.04,48.02,100279,0.0738,23.12,51.4,100198,0.0802,23.47,62.05,100252,0.0247,23.62,50.72,100271,0.025,22.73,51.51,100236,0.0899,22.8,56.65,100196,0.0867
6749.73249,23.15,49.92,100298,0.0706,23.09,53.64,100309,0.077,22.92,51.31,100297,0.061,23.03,47.92,100278,0.0738,23.12,51.57,100200,0.0802,23.47,61.97,100258,0.0211,23.62,50.68,100273,0.0322,22.73,51.64,100237,0.0899,22.8,56.68,100193,0.0867
6759.84764,23.15,50.29,100298,0.0706,23.09,53.63,100312,0.077,22.92,51.16,100300,0.061,23.03,47.78,100281,0.0738,23.11,51.49,100195,0.077,23.46,62.04,100251,0.0211,23.62,50.75,100267,0.025,22.73,51.33,100237,0.0899,22.8,56.68,100193,0.0867
6769.96469,23.14,50.38,100298,0.0706,23.09,53.63,100314,0.077,22.92,51.27,100295,0.061,23.03,47.88,100283,0.0738,23.12,51.4,100200,0.077,23.46,62.01,100252,0.0211,23.62,50.72,100270,0.0322,22.73,51.75,100240,0.0899,22.8,56.64,100192,0.0867
6780.08127,23.14,50.34,100301,0.0706,23.09,53.57,100311,0.077,22.91,51.25,100295,0.061,23.03,47.83,100277,0.0738,23.11,51.52,100198,0.077,23.46,61.98,100253,0.0211,23.62,50.74,100272,0.0322,22.73,51.47,100237,0.0899,22.8,56.65,100193,0.0867
6790.19689,23.14,50.04,100297,0.0706,23.09,53.5,100315,0.077,22.91,51.3,100299,0.061,23.04,47.79,100279,0.0738,23.12,51.51,100197,0.077,23.47,61.98,100252,0.0247,23.61,50.67,100266,0.0322,22.73,51.8,100237,0.0899,22.8,56.6,100192,0.0867
6800.31204,23.15,50.2,100295,0.0706,23.09,53.61,100314,0.077,22.92,51.33,100295,0.061,23.04,47.94,100280,0.0738,23.11,51.52,100197,0.0802,23.46,62.02,100252,0.0211,23.62,50.77,100271,0.025,22.73,51.68,100239,0.0899,22.79,56.65,100198,0.0867
6810.42766,23.15,49.92,100297,0.0706,23.08,53.68,100309,0.077,22.92,51.22,100295,0.061,23.03,47.98,100273,0.0738,23.11,51.61,100193,0.0802,23.46,62,100256,0.0247,23.62,50.69,100268,0.025,22.73,51.77,100235,0.0899,22.79,56.68,100193,0.0867
6820.54424,23.14,50.17,100291,0.0706,23.09,53.66,100310,0.077,22.92,51.24,100294,0.061,23.03,47.82,100278,0.0738,23.12,51.53,100194,0.0802,23.47,62.05,100253,0.0211,23.62,50.71,100266,0.025,22.74,52.14,100233,0.0899,22.79,56.7,100191,0.0867
6830.65986,23.15,50.28,100295,0.0706,23.09,53.56,100310,0.077,22.91,51.24,100288,0.061,23.03,47.95,100277,0.0738,23.12,51.4,100195,0.0802,23.46,62.03,100253,0.0247,23.61,50.75,100265,0.025,22.73,51.74,100231,0.0899,22.8,56.68,100198,0.0867
6840.77644,23.14,50.13,100296,0.0706,23.09,53.5,100309,0.077,22.91,51.27,100291,0.061,23.03,47.67,100275,0.0738,23.11,51.45,100195,0.0802,23.46,62.03,100256,0.0247,23.62,50.77,100264,0.0322,22.73,51.92,100235,0.0899,22.8,56.64,100195,0.0867
6850.89111,23.14,49.79,100299,0.0706,23.08,53.59,100307,0.077,22.91,51.17,100295,0.061,23.03,47.79,100272,0.0738,23.11,51.49,100193,0.0802,23.46,62.04,100251,0.0247,23.62,50.73,100263,0.025,22.73,52.28,100239,0.0899,22.8,56.72,100193,0.0867
6861.00721,23.15,50.35,100299,0.0706,23.09,53.53,100309,0.077,22.92,51.22,100294,0.061,23.03,47.71,100272,0.0738,23.11,51.53,100197,0.0802,23.46,62.07,100253,0.0211,23.62,50.69,100266,0.0322,22.74,51.9,100238,0.0899,22.79,56.7,100191,0.0867
6871.12283,23.14,50.26,100293,0.0706,23.08,53.59,100310,0.077,22.91,51.23,100292,0.061,23.03,47.9,100276,0.0738,23.11,51.52,100200,0.0802,23.46,62.03,100250,0.0247,23.61,50.65,100268,0.025,22.73,51.59,100233,0.0899,22.8,56.66,100191,0.0899
6881.23989,23.14,50.29,100285,0.0706,23.09,53.53,100309,0.077,22.91,51.31,100289,0.061,23.03,48.22,100275,0.0738,23.11,51.65,100197,0.0802,23.46,62.03,100251,0.0211,23.62,50.75,100270,0.025,22.73,52.2,100232,0.0899,22.8,56.65,100192,0.0867
6891.35503,23.15,49.99,100289,0.0706,23.08,53.66,100310,0.077,22.91,51.25,100286,0.061,23.03,47.92,100277,0.0738,23.11,51.54,100192,0.0802,23.46,62.03,100246,0.0211,23.61,50.66,100267,0.025,22.73,51.89,100229,0.0899,22.8,56.73,100189,0.0899
6901.47161,23.14,50.14,100290,0.0706,23.09,53.58,100307,0.077,22.91,51.27,100287,0.061,23.03,47.71,100273,0.0738,23.11,51.39,100190,0.0802,23.46,61.97,100250,0.0211,23.61,50.66,100260,0.025,22.73,51.55,100231,0.0899,22.8,56.71,100190,0.0899
6911.58723,23.15,50.25,100290,0.0706,23.09,53.66,100305,0.077,22.92,51.24,100287,0.061,23.03,48.06,100274,0.0738,23.11,51.55,100190,0.0802,23.47,62,100249,0.0247,23.62,50.69,100259,0.025,22.73,51.96,100231,0.0899,22.8,56.64,100192,0.0899
6921.70238,23.14,50.13,100290,0.0706,23.09,53.7,100303,0.077,22.91,51.24,100288,0.061,23.02,47.8,100267,0.0738,23.11,51.46,100191,0.0802,23.46,62.03,100248,0.0211,23.62,50.74,100262,0.025,22.74,51.81,100231,0.0899,22.8,56.7,100191,0.0899
6931.818,23.15,50.07,100288,0.0706,23.09,53.67,100302,0.077,22.91,51.21,100286,0.061,23.03,48.11,100266,0.0738,23.1,51.5,100190,0.0802,23.46,62.03,100251,0.0247,23.61,50.74,100263,0.025,22.73,51.28,100228,0.0899,22.8,56.68,100193,0.0899
6941.93363,23.14,50.53,100290,0.0706,23.08,53.61,100304,0.077,22.91,51.25,100284,0.061,23.02,47.9,100268,0.0738,23.11,51.46,100191,0.0802,23.46,61.96,100248,0.0282,23.62,50.71,100265,0.025,22.73,51.52,100228,0.0899,22.8,56.64,100190,0.0899
6952.0502,23.14,50.6,100287,0.0706,23.08,53.63,100300,0.0738,22.91,51.3,100283,0.061,23.03,47.95,100269,0.0738,23.1,51.4,100186,0.0802,23.46,62.06,100245,0.0211,23.61,50.75,100259,0.025,22.74,51.63,100228,0.0899,22.8,56.73,100188,0.0899
6962.16583,23.14,50.61,100287,0.0706,23.08,53.58,100301,0.077,22.91,51.17,100286,0.061,23.03,47.92,100270,0.077,23.1,51.4,100186,0.0802,23.46,62.06,100245,0.0211,23.61,50.64,100265,0.0322,22.73,51.41,100228,0.0899,22.8,56.63,100184,0.0899
6972.2805,23.14,50.12,100290,0.0706,23.08,53.67,100304,0.077,22.91,51.3,100286,0.061,23.03,48.08,100270,0.077,23.1,51.5,100186,0.0802,23.46,62.03,100245,0.0247,23.61,50.72,100258,0.0322,22.73,51.83,100226,0.0899,22.79,56.68,100187,0.0899
6982.39707,23.14,50.03,100285,0.0706,23.09,53.63,100303,0.077,22.91,51.22,100287,0.061,23.03,47.94,100269,0.077,23.1,51.3,100188,0.0802,23.46,62.01,100245,0.0211,23.61,50.73,100259,0.025,22.73,51.25,100228,0.0899,22.79,56.67,100186,0.0899
6992.51365,23.14,50.03,100283,0.0706,23.08,53.53,100301,0.077,22.91,51.3,100285,0.061,23.03,47.87,100267,0.077,23.11,51.49,100189,0.0802,23.46,62.05,100246,0.0247,23.61,50.75,100262,0.025,22.73,51.66,100223,0.0899,22.79,56.66,100183,0.0899
7002.63023,23.14,50.26,100285,0.0706,23.08,53.62,100301,0.077,22.91,51.29,100285,0.061,23.02,47.97,100261,0.077,23.1,51.43,100183,0.0802,23.46,62.02,100246,0.0282,23.62,50.72,100258,0.025,22.73,52.07,100224,0.0899,22.8,56.73,100187,0.0899
7012.7449,23.14,49.67,100288,0.0706,23.09,53.61,100298,0.077,22.91,51.25,100280,0.061,23.02,47.89,100264,0.077,23.1,51.48,100183,0.0802,23.46,62.04,100243,0.0211,23.61,50.64,100252,0.025,22.73,52.02,100224,0.0899,22.79,56.67,100185,0.0899
7022.86052,23.14,50.4,100283,0.0706,23.08,53.61,100300,0.077,22.91,51.23,100283,0.061,23.02,47.95,100263,0.077,23.1,51.39,100184,0.0802,23.46,62.05,100242,0.0247,23.62,50.68,100259,0.0322,22.73,51.67,100222,0.0899,22.8,56.7,100184,0.0899
7032.9771,23.14,50.09,100284,0.0706,23.08,53.62,100300,0.077,22.91,51.26,100281,0.061,23.02,47.75,100265,0.077,23.1,51.44,100183,0.0802,23.46,62.07,100244,0.0282,23.61,50.73,100256,0.0322,22.73,51.99,100220,0.0899,22.79,56.71,100182,0.0899
7043.09272,23.14,50.03,100281,0.0706,23.08,53.59,100298,0.077,22.91,51.28,100279,0.061,23.03,48.14,100264,0.077,23.1,51.47,100183,0.0802,23.46,62.01,100242,0.0247,23.61,50.73,100256,0.0322,22.73,52,100220,0.0899,22.79,56.66,100184,0.0899
7053.20835,23.14,50.01,100283,0.0706,23.08,53.66,100296,0.077,22.91,51.35,100281,0.061,23.02,47.97,100259,0.077,23.1,51.4,100183,0.0802,23.46,62.03,100244,0.0211,23.61,50.72,100252,0.0322,22.73,51.8,100222,0.0899,22.79,56.7,100183,0.0899
7063.32397,23.14,49.62,100283,0.0706,23.09,53.62,100298,0.077,22.91,51.21,100283,0.061,23.02,47.72,100261,0.077,23.09,51.55,100179,0.0802,23.46,62.01,100241,0.0211,23.61,50.76,100249,0.0358,22.73,51.67,100220,0.0899,22.8,56.7,100176,0.0899
7073.44055,23.13,50.48,100282,0.0706,23.08,53.61,100297,0.077,22.91,51.18,100280,0.061,23.02,47.88,100258,0.077,23.1,51.5,100184,0.0802,23.46,62.03,100239,0.0282,23.61,50.69,100253,0.0286,22.73,51.59,100221,0.0899,22.79,56.67,100183,0.0899
7083.55617,23.14,50.48,100282,0.0706,23.08,53.66,100299,0.077,22.91,51.21,100276,0.061,23.02,47.89,100261,0.077,23.1,51.46,100182,0.0802,23.46,62.03,100240,0.0282,23.61,50.66,100256,0.0322,22.73,51.56,100219,0.0899,22.8,56.72,100179,0.0899
7093.67084,23.13,50.34,100279,0.0706,23.09,53.7,100296,0.077,22.91,51.23,100278,0.061,23.02,48.17,100263,0.077,23.09,51.47,100185,0.0802,23.46,62.07,100239,0.0247,23.61,50.74,100254,0.0358,22.73,51.75,100219,0.0899,22.8,56.71,100176,0.0899
7103.78837,23.13,50.03,100281,0.0706,23.08,53.67,100296,0.077,22.91,51.25,100277,0.061,23.02,47.96,100261,0.077,23.1,51.37,100183,0.0802,23.46,62.01,100242,0.0211,23.61,50.76,100254,0.0358,22.73,51.91,100220,0.0899,22.79,56.66,100177,0.0867
7113.90447,23.14,50.11,100282,0.0706,23.08,53.59,100292,0.077,22.91,51.22,100279,0.061,23.02,47.91,100258,0.077,23.09,51.45,100183,0.0802,23.46,62.02,100240,0.0211,23.61,50.76,100249,0.0286,22.73,51.5,100219,0.0899,22.79,56.71,100176,0.0899
7124.01962,23.13,50.16,100274,0.0706,23.08,53.59,100295,0.077,22.91,51.18,100280,0.061,23.02,47.61,100260,0.077,23.1,51.45,100183,0.0802,23.46,62.04,100234,0.0211,23.61,50.69,100252,0.0286,22.73,51.53,100219,0.0899,22.79,56.7,100173,0.0867
7134.13476,23.13,50.07,100280,0.0706,23.08,53.57,100293,0.077,22.91,51.36,100282,0.061,23.02,47.81,100258,0.077,23.1,51.5,100183,0.0802,23.46,62.01,100237,0.0247,23.61,50.71,100252,0.0286,22.73,52.14,100220,0.0899,22.79,56.73,100176,0.0867
7144.25086,23.13,50.04,100281,0.0706,23.08,53.61,100294,0.077,22.91,51.26,100281,0.061,23.02,47.83,100260,0.077,23.1,51.5,100183,0.0835,23.46,62,100236,0.0211,23.61,50.71,100247,0.0286,22.73,51.44,100224,0.0899,22.8,56.67,100177,0.0867
7154.36697,23.13,49.91,100282,0.0706,23.08,53.57,100295,0.077,22.91,51.33,100283,0.061,23.02,48.03,100261,0.077,23.1,51.48,100182,0.0802,23.46,61.98,100233,0.0211,23.61,50.69,100251,0.0286,22.73,51.53,100223,0.0899,22.79,56.71,100176,0.0867
7164.48211,23.13,50.06,100280,0.0706,23.08,53.63,100296,0.077,22.91,51.17,100278,0.061,23.02,47.97,100263,0.077,23.09,51.52,100184,0.0802,23.46,62.05,100237,0.0211,23.61,50.76,100254,0.0286,22.73,51.72,100219,0.0899,22.79,56.74,100175,0.0867
7174.59774,23.13,50.36,100278,0.0706,23.08,53.67,100296,0.077,22.91,51.25,100275,0.061,23.02,48.03,100264,0.077,23.09,51.54,100185,0.0802,23.46,62.03,100233,0.0282,23.61,50.74,100250,0.0286,22.73,51.31,100218,0.0899,22.8,56.74,100175,0.0867
7184.71431,23.13,50.34,100277,0.0706,23.08,53.55,100294,0.077,22.91,51.22,100277,0.061,23.02,47.78,100258,0.077,23.09,51.5,100184,0.0835,23.46,62.05,100236,0.0211,23.61,50.65,100252,0.0322,22.72,51.79,100218,0.0899,22.8,56.66,100175,0.0867
7194.82994,23.13,50.21,100279,0.0706,23.08,53.61,100294,0.077,22.91,51.34,100278,0.061,23.02,47.69,100252,0.077,23.09,51.42,100179,0.0835,23.46,62.03,100238,0.0282,23.61,50.75,100251,0.0286,22.72,51.66,100221,0.0899,22.79,56.74,100179,0.0867
7204.94651,23.13,50.17,100279,0.0706,23.08,53.72,100292,0.077,22.91,51.24,100281,0.061,23.02,48.14,100260,0.077,23.09,51.68,100179,0.0835,23.46,62.03,100234,0.0211,23.61,50.68,100247,0.0286,22.73,51.68,100218,0.0899,22.79,56.72,100175,0.0867
7215.06166,23.13,50.52,100277,0.0706,23.08,53.72,100294,0.077,22.91,51.3,100277,0.061,23.02,48,100260,0.077,23.09,51.42,100183,0.0835,23.46,62.01,100235,0.0211,23.61,50.73,100254,0.0286,22.72,51.54,100216,0.0899,22.8,56.71,100174,0.0867
7225.17871,23.13,50.57,100280,0.0706,23.08,53.62,100293,0.077,22.91,51.28,100276,0.061,23.01,48.07,100259,0.077,23.09,51.51,100182,0.0835,23.46,62.04,100239,0.0211,23.61,50.73,100252,0.0322,22.73,51.56,100216,0.0899,22.79,56.7,100171,0.0867
7235.29434,23.12,50.28,100276,0.0706,23.08,53.67,100293,0.077,22.91,51.32,100278,0.061,23.01,48.11,100255,0.077,23.09,51.37,100180,0.0835,23.46,62.02,100236,0.0211,23.62,50.8,100251,0.0322,22.73,51.67,100219,0.0899,22.79,56.7,100173,0.0867
7245.40948,23.13,49.83,100278,0.0706,23.08,53.63,100296,0.077,22.9,51.33,100280,0.061,23.01,47.91,100258,0.077,23.09,51.6,100181,0.0835,23.46,62.03,100238,0.0247,23.61,50.84,100250,0.025,22.72,51.77,100217,0.0899,22.79,56.72,100178,0.0867
7255.52511,23.13,50.66,100279,0.0706,23.08,53.59,100292,0.077,22.91,51.32,100280,0.061,23.01,48.18,100260,0.077,23.09,51.44,100179,0.0835,23.46,62.02,100235,0.0211,23.61,50.78,100249,0.025,22.73,51.75,100217,0.0899,22.79,56.68,100174,0.0867
7265.64025,23.13,50.37,100280,0.0706,23.08,53.71,100293,0.077,22.9,51.25,100282,0.061,23.01,48.2,100258,0.077,23.09,51.48,100179,0.0835,23.46,62.02,100233,0.0211,23.61,50.7,100249,0.025,22.73,51.71,100217,0.0899,22.8,56.7,100174,0.0867
7275.75731,23.13,50.39,100276,0.0706,23.08,53.68,100291,0.077,22.9,51.22,100276,0.061,23.01,48.24,100254,0.077,23.09,51.49,100179,0.0835,23.46,62.04,100236,0.0247,23.61,50.79,100252,0.025,22.73,52.09,100217,0.0899,22.79,56.71,100171,0.0867
7285.87245,23.12,50.35,100279,0.0706,23.08,53.64,100294,0.077,22.9,51.3,100277,0.061,23.01,47.97,100258,0.077,23.09,51.49,100179,0.0835,23.46,62.06,100233,0.0211,23.61,50.74,100251,0.025,22.73,52.12,100216,0.0867,22.8,56.72,100172,0.0867
7295.9876,23.13,50.28,100277,0.0706,23.08,53.58,100295,0.077,22.91,51.3,100280,0.061,23.01,47.92,100255,0.077,23.09,51.5,100180,0.0835,23.46,62.02,100231,0.0211,23.61,50.75,100247,0.0322,22.73,51.49,100217,0.0867,22.79,56.68,100174,0.0867
7306.10418,23.13,50.21,100274,0.0706,23.08,53.63,100292,0.077,22.9,51.28,100279,0.061,23.01,47.94,100260,0.077,23.09,51.45,100182,0.0835,23.46,62.05,100234,0.0282,23.61,50.7,100250,0.025,22.73,51.93,100215,0.0867,22.79,56.72,100175,0.0867
7316.2198,23.13,50.35,100275,0.0706,23.08,53.68,100292,0.077,22.9,51.37,100275,0.061,23.02,47.81,100256,0.077,23.09,51.74,100181,0.0835,23.46,62.09,100236,0.0282,23.61,50.71,100249,0.025,22.73,51.65,100214,0.0867,22.79,56.72,100172,0.0867
7326.33686,23.13,49.95,100274,0.0706,23.08,53.58,100294,0.077,22.9,51.28,100271,0.061,23.01,47.77,100250,0.077,23.08,51.41,100175,0.0835,23.46,62.04,100235,0.0247,23.61,50.73,100250,0.025,22.73,51.34,100214,0.0867,22.79,56.7,100167,0.0867
7336.452,23.12,50.18,100278,0.0706,23.07,53.55,100290,0.077,22.91,51.33,100273,0.061,23.01,47.92,100250,0.077,23.08,51.42,100175,0.0835,23.46,62.07,100234,0.0211,23.61,50.74,100246,0.0322,22.72,51.79,100214,0.0867,22.79,56.7,100173,0.0867
7346.5681,23.13,50.29,100275,0.0706,23.08,53.65,100288,0.077,22.9,51.25,100275,0.061,23.01,47.81,100256,0.077,23.09,51.55,100177,0.0835,23.45,61.99,100236,0.0211,23.61,50.83,100245,0.0322,22.73,51.83,100214,0.0867,22.79,56.72,100176,0.0867
7356.6842,23.12,49.87,100276,0.0706,23.08,53.64,100292,0.077,22.9,51.31,100275,0.061,23.01,47.94,100259,0.077,23.09,51.53,100177,0.0835,23.46,62.02,100235,0.0247,23.61,50.74,100249,0.025,22.73,51.49,100216,0.0867,22.79,56.73,100173,0.0867
7366.8003,23.12,50.41,100279,0.0706,23.07,53.58,100292,0.077,22.9,51.27,100275,0.061,23.01,48.06,100256,0.077,23.08,51.48,100178,0.0835,23.46,62.06,100234,0.0282,23.61,50.67,100245,0.025,22.73,51.44,100216,0.0867,22.79,56.72,100168,0.0867
7376.91497,23.12,50,100281,0.0706,23.08,53.63,100291,0.077,22.9,51.32,100280,0.061,23.01,48.11,100255,0.077,23.09,51.41,100178,0.0835,23.46,62.04,100235,0.0211,23.61,50.72,100247,0.025,22.73,51.68,100220,0.0867,22.79,56.73,100168,0.0867
7387.0306,23.12,50.03,100278,0.0706,23.07,53.73,100293,0.077,22.9,51.31,100277,0.061,23.01,47.95,100260,0.077,23.09,51.39,100182,0.0835,23.46,62.03,100236,0.0282,23.61,50.71,100253,0.025,22.73,51.84,100215,0.0867,22.79,56.72,100171,0.0867
7397.14622,23.13,50.32,100276,0.0706,23.08,53.72,100297,0.077,22.9,51.35,100272,0.061,23.01,47.82,100257,0.077,23.08,51.49,100180,0.0835,23.46,62.02,100232,0.0247,23.61,50.73,100252,0.0322,22.73,51.53,100213,0.0867,22.79,56.68,100171,0.0867
7407.2628,23.13,50.15,100280,0.0706,23.07,53.5,100292,0.077,22.9,51.31,100272,0.061,23.01,48.04,100254,0.077,23.08,51.52,100177,0.0835,23.45,61.98,100229,0.0211,23.61,50.75,100249,0.025,22.73,51.72,100214,0.0867,22.8,56.73,100173,0.0835
7417.37794,23.12,50.36,100277,0.0706,23.08,53.64,100289,0.077,22.9,51.34,100278,0.061,23.01,47.89,100256,0.077,23.08,51.44,100176,0.0835,23.46,62.07,100234,0.0282,23.6,50.81,100245,0.025,22.73,52.07,100220,0.0867,22.79,56.73,100172,0.0867
,,,,,23.08,53.65,100292,0.077,22.9,51.36,100276,0.061,23.01,47.79,100258,0.077,23.08,51.37,100176,0.0835,23.45,62,100230,0.0211,23.61,50.7,100246,0.0322,,,,,22.79,56.76,100177,0.0867
,,,,,23.08,53.7,100294,0.077,,,,,,,,,23.08,51.39,100180,0.0835,23.45,62,100233,0.0282,23.61,50.74,100248,0.025,,,,,22.79,56.73,100174,0.0867
,,,,,,,,,,,,,,,,,,,,,23.45,62.02,100233,0.0247,,,,,,,,,22.79,56.67,100171,0.0867
,,,,,,,,,,,,,,,,,,,,,23.45,62.04,100235,0.0211,,,,,,,,,22.79,56.7,100172,0.0867
,,,,,,,,,,,,,,,,,,,,,23.45,62.04,100231,0.0211,,,,,,,,,22.79,56.76,100169,0.0867
,,,,,,,,,,,,,,,,,,,,,23.45,62.05,100230,0.0211,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23.45,62.07,100231,0.0282,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23.45,62.05,100231,0.0282,,,,,,,,,,,,
